-15377	-170	-57	-50	181	-40	226	-256	874
-6766	-168	-52	-45	185	-41	230	-249	874
337	-172	-54	-47	179	-38	228	-252	889
-557	-173	-51	-46	186	-39	225	-248	889
-10029	-169	-54	-52	178	-41	226	-253	905
334	-167	-51	-46	179	-37	228	-246	905
-15313	-169	-54	-45	183	-42	226	-254	921
-10729	-170	-50	-47	184	-40	229	-255	921
-16024	-171	-52	-47	183	-39	227	-256	936
1081	-168	-50	-48	183	-43	228	-249	936
-7288	-164	-49	-46	185	-37	229	-249	952
1130	-167	-51	-46	182	-42	230	-251	952
-9449	-167	-52	-45	184	-38	228	-250	967
-1673	-168	-55	-48	185	-41	224	-256	967
-6769	-169	-55	-53	180	-36	227	-255	999
-13748	-177	-54	-50	179	-42	227	-250	999
913	-168	-52	-45	181	-38	228	-251	1014
-3319	-169	-53	-48	181	-38	227	-255	1014
31510	-176	-57	-48	182	-41	227	-250	1030
-6155	-166	-51	-47	183	-39	226	-256	1030
-15334	-171	-55	-48	179	-45	224	-256	1045
22535	-167	-51	-46	183	-42	228	-254	1045
-8054	-167	-54	-48	182	-41	227	-252	1045
-108	-173	-55	-50	181	-39	224	-253	1061
2327	-167	-50	-48	183	-38	229	-247	1077
-1749	-172	-55	-47	180	-40	229	-250	1077
-9260	-167	-49	-48	180	-38	227	-250	1092
-579	-168	-56	-48	181	-42	226	-257	1108
239	-168	-54	-48	181	-40	227	-252	1108
-9347	-168	-52	-46	179	-39	230	-253	1123
-16659	-173	-54	-49	183	-39	228	-253	1123
1156	-166	-50	-45	181	-40	231	-253	1123
-12875	-173	-55	-47	180	-48	227	-249	1139
-16425	-165	-49	-48	183	-43	230	-249	1139
-767	-168	-57	-47	181	-40	226	-252	1155
-7159	-165	-49	-46	182	-37	229	-250	1155
-16448	-169	-55	-48	178	-43	221	-256	1170
-9382	-174	-47	-46	180	-40	230	-249	1170
-6389	-169	-53	-46	183	-38	227	-250	1186
-13477	-169	-53	-47	181	-38	224	-251	1186
-7121	-170	-53	-50	183	-39	228	-257	1201
-16252	-165	-56	-46	187	-41	229	-252	1217
-792	-170	-56	-51	182	-47	226	-255	1217
1053	-168	-51	-47	182	-37	229	-251	1233
-321	-169	-51	-45	180	-40	231	-249	1233
-11789	-169	-55	-44	181	-41	228	-253	1233
1006	-169	-52	-47	175	-40	228	-253	1248
29220	-173	-54	-50	180	-41	224	-254	1248
12515	-171	-50	-46	182	-37	228	-251	1264
-14642	-170	-53	-50	181	-45	229	-250	1264
-453	-166	-51	-48	184	-38	229	-252	1279
-16725	-169	-54	-50	180	-44	226	-257	1279
-14474	-169	-53	-52	183	-41	227	-251	1295
-8576	-166	-50	-44	181	-40	229	-249	1295
-11888	-173	-53	-50	179	-41	224	-252	1311
-360	-165	-54	-47	182	-39	230	-249	1311
3166	-167	-51	-49	181	-39	225	-252	1311
-3591	-167	-51	-48	181	-41	228	-252	1326
12329	-166	-51	-47	182	-39	227	-250	1326
-6619	-171	-54	-47	182	-39	225	-255	1342
1115	-164	-52	-46	181	-39	228	-252	1342
